timestamp,sim_time_s,cars_alive,total_gerado,carros_saídos,waiting_v,waiting_h,ped_waiting,priority
1762981825.1552894,1.01,0,0,0,0,0,0,0.07
1762981826.1676662,2.02,0,0,0,0,0,0,0.13
1762981827.1825562,3.04,2,2,0,0,0,0,0.20
1762981828.1966276,4.05,4,4,0,0,0,0,0.27
1762981829.2089536,5.07,4,4,0,1,0,0,0.94
1762981830.2213087,6.08,5,5,0,1,0,0,1.00
1762981831.225749,7.08,6,6,0,1,0,0,1.07
1762981832.2416224,8.10,8,8,0,1,0,0,1.14
1762981833.258001,9.11,8,8,0,2,0,0,1.81
1762981834.2662265,10.12,8,10,2,3,0,0,2.48
1762981835.276202,11.13,7,10,3,3,0,0,2.54
1762981836.2779138,12.13,7,11,4,3,0,0,2.61
1762981837.2944171,13.15,7,11,4,3,0,0,2.68
1762981838.2965012,14.15,9,13,4,4,0,0,3.35
1762981839.3026369,15.16,11,15,4,4,0,0,3.36
1762981846.9211721,1.01,3,3,0,0,0,0,0.07
1762981847.922379,2.01,3,3,0,1,0,0,0.73
1762981848.9347944,3.02,3,3,0,1,0,0,0.80
1762981849.9491775,4.03,7,7,0,1,0,0,0.87
1762981850.958971,5.04,11,11,0,1,0,0,0.94
1762981851.970308,6.05,14,15,1,3,0,0,2.20
1762981852.9833782,7.07,16,17,1,3,0,0,2.27
1762981853.9880016,8.07,16,19,3,3,0,0,2.34
1762981854.9926424,9.08,17,20,3,4,0,0,3.01
1762981855.9964895,10.08,17,20,3,5,0,0,3.67
1762981857.0015197,11.08,16,22,6,5,0,0,3.74
1762981858.004665,12.09,16,24,8,5,0,0,3.80
1762981859.009148,13.10,18,26,8,5,2,0,3.80
1762981860.0143423,14.10,19,27,8,5,2,0,3.80
1762981861.0234509,15.11,20,28,8,5,4,0,2.41
1762981862.035062,16.12,21,29,8,4,4,0,2.48
1762981863.039653,17.12,21,29,8,0,4,0,2.55
1762981864.0466483,18.13,23,31,8,0,4,0,2.62
1762981865.063791,19.15,24,32,8,0,4,0,2.68
1762981866.064869,20.15,20,33,13,0,4,0,2.75
1762981867.0649586,21.15,17,34,17,0,4,0,2.82
1762981868.0709307,22.15,19,37,18,0,5,0,3.49
1762981869.0840962,23.17,22,40,18,0,5,0,3.55
1762981870.0971344,24.18,24,43,19,0,5,0,3.62
1762981871.098738,25.18,24,44,20,0,5,0,3.69
1762981872.1094947,26.19,26,48,22,0,5,0,3.76
1762981873.1115193,27.20,26,49,23,0,5,0,3.80
1762981874.122093,28.21,27,50,23,2,5,1,3.80
1762981875.136034,29.22,27,50,23,2,5,1,3.80
1762981876.1536615,30.24,24,51,27,3,7,0,1.83
1762981877.1663713,31.25,26,55,29,3,8,0,1.90
1762981878.1784844,32.26,26,55,29,3,8,0,1.96
1762981879.1855268,33.27,25,55,30,4,8,0,2.63
1762981880.1964116,34.28,27,57,30,4,8,0,2.70
1762981881.208398,35.29,27,57,30,5,8,0,3.37
1762981882.2165453,36.30,27,57,30,5,8,0,3.43
1762981883.2195292,37.30,29,59,30,5,8,0,3.50
1762981884.2260125,38.31,32,62,30,5,8,0,3.57
1762981885.2326605,39.32,33,63,30,5,8,0,3.64
1762981886.2348714,40.32,35,65,30,5,8,0,3.70
1762981887.236949,41.32,36,67,31,5,8,0,3.77
1762981888.2403998,42.33,36,69,33,5,9,0,3.80
1762981889.2545204,43.34,36,70,34,5,9,0,3.80
1762981890.2617218,44.35,37,72,35,5,9,1,3.80
1762981891.2646248,45.35,38,73,35,7,9,0,5.40
1762981892.2706764,46.36,38,73,35,7,9,0,5.40
1762981893.271706,47.36,38,73,35,7,9,0,5.40
1762981894.2782884,48.36,38,73,35,7,9,0,4.24
1762981895.2831023,49.37,39,76,37,7,9,0,4.31
1762981896.2902157,50.37,40,78,38,7,9,0,4.38
1762981897.2877538,51.37,41,79,38,7,9,1,4.44
1762981898.3020117,52.39,41,79,38,7,9,1,4.44
1762981899.3080122,53.39,41,81,40,7,9,1,4.44
1762981900.3174384,54.40,41,83,42,7,9,0,5.40
1762981901.3279035,55.41,41,85,44,7,9,1,5.40
1762981902.32899,56.42,41,87,46,7,9,1,5.40
1762981903.3393872,57.42,41,87,46,7,9,0,4.21
1762981904.3391826,58.42,41,91,50,7,9,0,4.28
1762981905.3417256,59.42,41,93,52,7,9,0,4.34
1762981906.3531098,60.44,41,94,53,7,9,0,4.41
1762981907.363258,61.45,41,94,53,7,9,0,4.41
1762981908.3778565,62.46,41,94,53,7,9,0,4.41
1762981909.3813279,63.47,41,94,53,7,9,0,5.40
1762981910.3897514,64.48,41,94,53,7,9,0,5.40
1762981911.4031122,65.49,41,94,53,7,9,0,5.40
1762981912.4108193,66.49,41,94,53,7,9,0,4.21
1762981913.4159975,67.50,41,95,54,7,9,0,4.27
1762981914.4289489,68.51,41,95,54,7,9,0,4.34
1763052278.4829824,1.00,1,1,0,0,0,0,0.07
1763052279.483837,2.00,1,1,0,0,0,0,0.13
1763052280.4929972,3.01,1,1,0,1,0,1,0.16
1763052281.5047588,4.03,3,3,0,1,0,1,0.16
1763052282.5202277,5.04,5,5,0,0,0,0,0.04
1763052283.5259445,6.05,6,6,0,0,1,0,0.71
1763052284.5404477,7.06,7,7,0,0,1,0,0.78
1763052285.5450606,8.06,8,8,0,0,1,0,0.85
1763052286.55049,9.07,7,8,1,1,3,1,2.11
1763052287.563573,10.09,11,12,1,1,3,1,2.11
1763052288.5821617,11.10,11,13,2,2,1,0,1.21
1763052866.0819385,1.01,1,1,0,0,0,0,0.07
1763052867.084914,2.01,3,3,0,0,0,0,0.13
1763052868.0914164,3.02,7,7,0,1,0,0,0.80
1763052869.101703,4.03,8,8,0,2,0,0,1.47
1763052870.10159,5.03,9,9,0,3,4,1,1.48
1763052871.111874,6.04,10,10,0,3,5,1,1.48
1763052872.129621,7.06,10,10,0,1,6,0,3.66
1763052873.1425216,8.07,10,10,0,0,6,0,3.72
1763052874.144646,9.07,12,12,0,0,6,0,3.79
1763052875.15756,10.09,14,14,0,0,6,0,3.86
1763052876.1731465,11.10,12,14,2,0,6,0,3.93
1763052877.1750808,12.10,14,17,3,0,6,0,3.99
1763052878.1800122,13.11,14,18,4,0,6,0,4.06
1763052879.1870525,14.12,19,23,4,2,8,0,5.31
1763052880.1876476,15.12,23,28,5,3,8,0,5.31
1763052881.1981785,16.12,25,32,7,5,5,0,3.02
1763052882.2141423,17.14,24,33,9,7,4,0,4.29
1763052883.219413,18.15,26,35,9,7,5,1,4.29
1763052884.22782,19.16,28,37,9,7,6,1,4.29
1763052885.2437804,20.17,27,38,11,8,6,0,3.66
1763052886.2476876,21.17,23,40,17,3,8,0,4.93
1763052887.260526,22.19,27,44,17,0,8,0,5.00
1763052888.2619777,23.19,28,45,17,5,8,0,5.00
1763052889.270315,24.20,23,45,22,5,8,0,5.00
1763052890.278168,25.20,18,46,28,5,6,0,3.06
1763052891.2820926,26.21,18,47,29,5,6,0,3.13
1763052892.2831378,27.21,19,48,29,5,1,0,3.20
1763052893.2910342,28.22,21,50,29,5,0,0,3.27
1763052894.3050566,29.23,22,51,29,5,0,0,3.34
1763052895.3027544,30.23,18,53,35,5,2,0,3.39
1763052896.3183632,31.25,14,54,40,7,3,0,3.39
1763052897.3239648,32.25,15,56,41,5,4,0,2.42
1763052898.3302932,33.26,13,56,43,2,4,0,2.49
1763052899.34561,34.27,13,56,43,0,5,0,3.15
1763052900.3539653,35.28,13,56,43,0,5,0,3.21
1763052901.3551354,36.29,12,56,44,0,5,0,3.21
1763052902.3608174,37.29,7,57,50,0,3,0,0.02
1763052903.3706338,38.30,7,57,50,0,1,0,0.08
1763056902.2727926,1.01,2,2,0,0,0,0,0.07
1763056903.2844772,2.02,2,2,0,1,0,0,0.73
1763056904.2902505,3.03,2,2,0,1,1,1,0.75
1763056905.300343,4.04,3,3,0,1,1,1,0.75
1763056906.3163118,5.05,4,4,0,0,2,0,1.25
1763056907.3275886,6.06,4,4,0,0,2,0,1.32
1763056908.3342195,7.07,5,5,0,0,2,0,1.39
1763056909.3476143,8.08,6,6,0,0,3,0,2.05
1763056910.3600535,9.09,7,8,1,0,3,0,2.12
1763056911.3773932,10.11,9,10,1,0,3,0,2.19
1763056912.3935957,11.13,9,10,1,0,4,0,2.86
1763056913.4061863,12.14,9,11,2,0,5,0,3.52
1763056914.4222565,13.16,9,11,2,0,5,0,3.59
1763056958.9454088,1.00,0,0,0,0,0,0,0.07
1763056959.9618366,2.02,1,1,0,0,0,0,0.13
1763056960.9789684,3.03,1,1,0,0,0,0,0.20
1763056961.9940007,4.05,2,2,0,0,0,0,0.27
1763056963.0012715,5.06,3,3,0,0,0,0,0.34
1763056964.0136714,6.07,4,4,0,1,0,0,1.00
1763056965.0203726,7.08,4,4,0,2,0,0,1.67
1763056966.031949,8.09,4,4,0,2,0,0,1.74
1763056967.041146,9.10,6,7,1,2,0,0,1.81
1763056968.0562363,10.11,7,8,1,2,0,0,1.88
1763056969.065938,11.12,7,8,1,3,2,1,1.88
1763056970.087275,12.14,7,8,1,1,3,0,1.80
1763059024.5702953,1.01,1,1,0,0,0,0,0.07
1763059025.58032,2.02,2,2,0,0,0,0,0.13
1763059026.5879207,3.03,3,3,0,0,0,0,0.20
1763059027.595769,4.04,4,4,0,1,0,0,0.87
1763059028.6085863,5.05,6,6,0,2,0,0,1.54
1763059029.6146622,6.06,8,8,0,3,0,0,2.21
1763059030.616232,7.06,8,8,0,5,0,1,2.23
1763059031.6235554,8.07,7,8,1,5,1,1,2.23
1763059032.6301308,9.07,7,8,1,2,1,0,0.64
1763059033.6463406,10.09,6,8,2,0,1,0,0.71
1763059034.6548932,11.10,6,8,2,0,1,0,0.78
1763059035.6872575,12.10,6,8,2,0,1,0,0.85
1763059036.6717637,13.11,5,10,5,0,1,0,0.92
1763059037.6745095,14.12,5,12,7,0,1,0,0.98
1763059038.6767008,15.12,5,12,7,1,3,1,2.23
1763059039.6821837,16.13,5,12,7,2,3,1,2.23
1763059040.6983314,17.14,5,12,7,2,1,0,1.22
1763059041.7084234,18.15,5,12,7,2,0,0,1.29
1763059042.713698,19.16,5,12,7,2,0,0,1.35
1763059043.724147,20.17,5,12,7,2,0,0,1.42
1763059044.7372553,21.18,4,12,8,2,0,0,1.49
1763059045.745816,22.19,2,12,10,2,0,0,1.56
1763059046.7608318,23.20,3,13,10,2,0,0,1.63
1763059047.7704,24.21,6,16,10,2,0,0,1.69
1763059048.775276,25.22,6,16,10,3,0,0,2.36
1763059049.7866054,26.23,7,17,10,3,0,0,2.43
1763059050.7925143,27.23,8,18,10,3,0,0,2.50
1763059051.8000896,28.25,8,18,10,4,0,0,3.15
1763059052.8167274,29.26,10,20,10,5,0,0,3.15
1763059053.8217273,30.26,9,20,11,4,0,0,0.01
1763059054.8302162,31.27,8,21,13,1,1,0,0.68
1763059055.8447945,32.29,9,22,13,0,1,0,0.74
1763059056.8549304,33.30,10,23,13,0,1,0,0.81
1763059057.8644454,34.31,10,23,13,0,1,0,0.88
1763059058.8677688,35.31,5,23,18,0,1,0,0.95
1763059059.8756428,36.32,5,24,19,0,1,0,1.01
1763059060.8827589,37.32,6,25,19,0,2,0,1.68
1763059061.889897,38.33,4,25,21,0,2,0,1.75
1763059062.8913093,39.33,4,25,21,0,3,0,2.42
1763059063.8944333,40.34,3,25,22,0,3,0,2.49
1763059064.9036353,41.35,4,26,22,0,3,0,2.55
1763059065.9103165,42.35,6,28,22,0,3,0,2.62
1763059066.9126575,43.35,7,29,22,0,4,0,3.29
1763059067.9205701,44.37,9,31,22,0,6,0,4.56
1763059068.9288716,45.37,11,33,22,1,6,0,4.56
1763059069.9370558,46.38,12,34,22,3,4,0,1.80
1763059070.9402149,47.38,13,35,22,4,2,0,2.47
1763059071.941481,48.38,13,35,22,5,0,0,3.14
1763059072.9576952,49.40,14,36,22,6,0,0,3.81
1763059073.9657197,50.41,14,36,22,6,0,0,3.87
1763059074.9668114,51.41,11,38,27,6,0,0,3.94
1763059103.0955703,1.00,1,1,0,0,0,0,0.07
1763059104.1060812,2.01,1,1,0,0,0,0,0.13
1763059105.115404,3.02,1,1,0,0,0,0,0.20
1763059106.1132984,4.02,1,1,0,0,1,0,0.21
1763059107.1195965,5.03,2,2,0,0,1,0,0.21
1763059108.1381485,6.04,2,2,0,0,1,0,0.67
1763059109.1411955,7.05,3,3,0,0,2,2,1.29
1763059110.143245,8.05,3,3,0,0,3,2,1.29
1763059111.1519268,9.06,3,3,0,0,0,0,0.04
1763059112.1611586,10.07,3,3,0,0,0,0,0.11
1763059113.1598668,11.07,3,3,0,0,0,1,0.15
1763059114.1702733,12.08,3,3,0,0,0,1,0.15
1763059115.1825466,13.09,3,5,2,0,0,0,0.03
1763059116.1856258,14.09,2,5,3,0,0,0,0.10
1763059117.1973982,15.10,2,5,3,0,1,0,0.76
1763059118.2092838,16.12,2,5,3,0,1,0,0.81
1763059119.211501,17.12,3,6,3,0,1,0,0.81
1763059120.229814,18.13,5,8,3,0,0,0,0.03
1763059121.242867,19.15,5,8,3,0,0,0,0.09
1763059122.2566018,20.16,4,8,4,0,0,0,0.16
1763059123.262508,21.17,5,9,4,0,2,0,0.21
1763059124.271197,22.18,6,11,5,0,2,0,0.21
1763059125.278872,23.18,7,12,5,0,2,0,1.22
1763059126.2901404,24.19,6,12,6,0,2,0,1.29
1763059127.297697,25.20,6,12,6,0,2,0,1.36
1763059128.3078604,26.22,6,12,6,0,2,0,1.41
1763059129.3182385,27.23,6,12,6,0,2,0,1.41
1763059130.3331184,28.24,4,12,8,0,0,0,0.02
1763059131.3383012,29.24,2,12,10,0,0,0,0.09
1763059132.342944,30.25,3,13,10,0,0,1,0.13
1763059133.349669,31.26,5,15,10,0,0,1,0.13
1763059134.3687568,32.27,5,17,12,0,2,0,1.23
1763059135.3692882,33.27,7,19,12,0,2,0,1.30
1763059136.3793683,34.28,8,20,12,0,3,0,1.96
1763059137.3782742,35.29,9,21,12,3,3,2,1.98
1763059138.3825555,36.29,10,22,12,3,4,2,1.98
1763059139.4025545,37.31,12,24,12,4,1,0,2.46
1763059140.4034154,38.31,12,25,13,4,0,0,2.52
1763059141.413075,39.32,14,27,13,5,0,0,3.19
1763059142.4123402,40.32,14,27,13,6,0,0,3.86
1763059143.4245858,41.33,12,28,16,6,0,0,3.93
1763059144.4294755,42.33,12,29,17,6,0,0,4.00
1763059145.4434867,43.35,13,31,18,7,0,0,4.67
1763059146.4442127,44.35,14,33,19,8,1,0,5.32
1763059147.4455905,45.35,15,34,19,8,2,0,5.32
1763059148.4542694,46.36,16,37,21,5,4,0,2.41
1763059149.462084,47.37,16,37,21,3,4,0,2.48
1763059150.4729996,48.38,17,38,21,0,5,0,3.15
1763059151.4819095,49.39,19,41,22,0,5,0,3.21
1763059152.4868503,50.39,20,43,23,0,5,0,3.28
1763059153.4935691,51.40,18,46,28,0,7,0,4.55
1763059154.499734,52.41,15,47,32,2,7,1,4.59
1763059155.5144355,53.42,15,48,33,2,7,2,4.59
1763059156.5306056,54.43,15,48,33,2,7,0,1.23
1763059157.5336974,55.44,14,48,34,2,5,0,1.30
1763059158.5454953,56.45,16,50,34,2,0,0,1.37
1763059159.5501783,57.46,18,52,34,2,0,1,1.43
1763059160.5602186,58.47,23,59,36,2,2,1,1.43
1763059161.5718877,59.48,18,60,42,1,5,0,3.00
1763059162.5835261,60.49,15,62,47,5,5,1,3.04
1763059163.5945854,61.50,15,62,47,5,5,1,3.04
1763059164.6013002,62.51,15,62,47,6,5,0,3.63
1763059165.609801,63.51,15,62,47,6,2,0,3.70
1763059166.6140697,64.52,15,63,48,6,0,0,3.77
1763059167.6316674,65.54,16,64,48,6,0,0,3.84
1763059168.6480029,66.55,16,65,49,7,0,0,4.50
1763059169.6539228,67.56,12,66,54,8,0,0,5.15
1763059170.6689222,68.58,10,66,56,8,1,0,5.15
1763059171.6848464,69.59,13,69,56,7,1,0,0.62
1763059172.695034,70.60,14,70,56,1,1,0,0.69
1763059173.6982915,71.60,14,70,56,0,2,0,1.36
1763059174.698553,72.60,14,70,56,0,2,0,1.42
1763059175.7046132,73.61,12,71,59,0,2,0,1.49
1763059176.7063754,74.61,6,71,65,0,2,0,1.56
1763059177.7097964,75.62,5,71,66,0,2,0,1.63
1763059178.7143867,76.62,4,71,67,0,2,0,1.69
1763059179.7241285,77.63,4,72,68,0,2,0,1.76
1763059180.7322955,78.64,4,72,68,0,2,0,1.83
1763059181.73572,79.64,4,72,68,0,2,0,1.90
1763059182.7364848,80.65,3,72,69,1,2,0,1.95
1763059183.7433007,81.65,3,72,69,1,2,0,1.95
1763059184.7481785,82.65,3,72,69,1,0,0,0.61
1763059185.7579863,83.66,5,74,69,1,0,0,0.68
1763059186.7674837,84.67,5,74,69,1,0,0,0.75
1763059187.774664,85.68,6,75,69,3,0,0,2.01
1763059188.782327,86.69,7,76,69,3,0,0,2.08
1763059189.794366,87.70,5,76,71,3,0,0,2.15
1763059190.801844,88.71,6,77,71,3,0,0,2.22
1763059191.805094,89.71,7,78,71,3,0,0,2.29
1763059192.8196523,90.72,9,80,71,4,0,0,2.95
1763059193.8291411,91.73,9,80,71,4,0,0,3.02
1763059194.8391023,92.75,11,83,72,4,3,2,3.04
1763059344.6589503,1.00,2,2,0,0,0,0,0.07
1763059345.6651182,2.01,3,3,0,0,0,0,0.13
1763059346.6764314,3.02,3,3,0,3,0,0,2.00
1763059347.6904392,4.03,4,4,0,3,0,0,2.07
1763059348.6913645,5.04,5,5,0,3,0,0,2.14
1763059349.7066786,6.05,6,6,0,3,0,0,2.20
1763059350.7086523,7.05,6,6,0,3,0,0,2.27
1763059351.7143974,8.06,6,6,0,4,0,0,2.94
1763059352.726916,9.07,6,6,0,4,0,0,3.01
1763059353.7418125,10.09,7,7,0,4,0,0,3.07
1763059354.757704,11.10,7,8,1,4,0,0,3.14
1763059355.765622,12.11,7,9,2,4,0,0,3.21
1763059356.7733748,13.12,7,9,2,4,0,0,3.28
1763059357.788048,14.13,7,9,2,4,0,0,3.34
1763059358.7920022,15.14,7,9,2,4,1,0,3.36
1763059359.7969468,16.14,6,9,3,4,1,0,3.36
1763059360.8065152,17.15,6,10,4,2,1,0,0.66
1763059361.8099492,18.15,7,11,4,0,2,0,1.33
1763059362.8211145,19.16,7,11,4,0,2,0,1.39
1763059363.833825,20.18,9,13,4,0,3,0,2.06
1763059364.8416789,21.18,10,14,4,0,4,0,2.73
1763059365.8458204,22.19,7,15,8,0,6,0,4.00
1763059366.8472924,23.19,7,15,8,0,6,0,4.06
1763059367.8478503,24.19,7,15,8,0,6,0,4.13
1763059368.8560805,25.20,7,15,8,0,6,0,4.20
1763059369.8614225,26.20,7,15,8,0,6,0,4.27
1763059370.8763452,27.22,8,16,8,0,6,0,4.34
1763059371.8747287,28.22,7,16,9,0,7,1,4.34
1763059372.8808217,29.23,8,17,9,0,7,1,4.34
1763059373.8922558,30.23,8,17,9,0,1,0,0.07
1763059374.900824,31.24,9,18,9,0,0,0,0.14
1763059375.904927,32.25,9,18,9,0,0,0,0.20
1763059376.9129827,33.26,10,19,9,1,0,0,0.87
1763059377.9227545,34.27,4,19,15,1,0,0,0.94
1763059378.927784,35.27,2,19,17,1,0,0,1.01
1763059379.9347253,36.28,2,19,17,1,0,0,1.07
1763059380.9455056,37.29,3,20,17,1,0,0,1.14
1763059381.9510212,38.29,4,21,17,1,0,0,1.21
1763059382.962742,39.31,6,23,17,3,0,0,2.48
1763059383.9754145,40.32,5,23,18,3,0,0,2.54
1763059384.981591,41.33,8,26,18,4,1,0,3.15
1763059385.9881659,42.33,9,27,18,5,2,0,3.15
1763059387.0034482,43.35,9,27,18,2,2,0,1.26
1763059388.0135472,44.36,9,27,18,0,3,0,1.93
1763059389.0235507,45.37,9,27,18,0,3,0,1.99
1763059390.0321715,46.37,9,27,18,0,3,0,2.06
1763059391.0438917,47.39,7,28,21,0,3,0,2.13
1763059392.0454166,48.39,4,28,24,0,3,0,2.20
1763059393.048973,49.39,4,28,24,0,3,0,2.26
1763059394.053931,50.40,4,28,24,0,3,0,2.33
1763059395.0595553,51.40,4,28,24,0,3,0,2.40
1763059396.0670707,52.41,4,28,24,0,3,0,2.47
1763059397.0750275,53.42,4,28,24,0,3,0,2.53
1763059398.0744727,54.42,4,29,25,0,3,0,2.55
1763059399.0790348,55.43,4,29,25,0,4,0,2.55
1763059400.091276,56.43,5,30,25,0,1,0,0.05
1763059401.0955088,57.44,6,31,25,0,0,0,0.12
1763059402.095732,58.44,8,33,25,1,0,0,0.78
1763059403.1099503,59.45,10,35,25,1,0,0,0.85
1763059404.1136115,60.46,7,35,28,3,0,0,2.12
1763059405.1168947,61.46,6,35,29,3,0,0,2.19
1763059406.1159964,62.46,8,37,29,3,2,1,2.19
1763059407.1248431,63.47,7,37,30,4,2,1,2.19
1763059408.1348457,64.48,8,38,30,0,2,0,1.27
1763059409.1491642,65.49,8,38,30,0,2,0,1.34
1763059410.149457,66.50,11,41,30,1,2,2,1.36
1763059411.155829,67.50,13,43,30,2,3,2,1.36
1763059412.1705263,68.51,11,44,33,3,0,0,1.85
1763059413.1749003,69.52,9,44,35,3,0,0,1.91
1763059414.1888957,70.53,9,44,35,3,0,0,1.98
1763059415.2000098,71.54,10,45,35,3,0,0,2.05
1763059416.2040238,72.55,8,45,37,3,1,1,2.05
1763059417.2132745,73.56,5,45,40,3,1,1,2.05
1763059418.2297497,74.57,5,45,40,0,1,0,0.67
1763059419.243684,75.59,4,45,41,0,1,0,0.74
1763059420.2468734,76.59,4,45,41,0,1,0,0.80
1763059421.2583578,77.60,5,46,41,0,1,0,0.87
1763059422.2632375,78.61,2,46,44,0,1,0,0.94
1763059423.2794096,79.62,3,47,44,0,2,0,1.61
1763059424.2911892,80.63,3,47,44,0,2,0,1.67
1763059425.2966113,81.64,3,47,44,0,3,1,2.34
1763059426.3098614,82.66,3,47,44,0,3,1,2.34
1763059427.3169749,83.66,5,49,44,0,1,0,0.01
1763059428.3244648,84.67,7,51,44,0,0,0,0.07
1763059429.335716,85.68,7,51,44,1,0,0,0.74
1763059430.338354,86.68,8,52,44,2,0,0,1.41
1763059431.347652,87.69,9,53,44,2,0,0,1.48
1763059432.3536434,88.70,6,53,47,3,0,0,2.14
1763059433.3628786,89.71,8,55,47,3,0,0,2.21
1763059434.3622127,90.71,8,56,48,4,1,0,2.23
1763059435.3743176,91.72,7,56,49,4,2,0,2.23
1763059436.378139,92.72,7,56,49,1,3,0,1.85
1763059437.3893538,93.73,9,58,49,0,3,0,1.92
1763059438.3907876,94.73,9,58,49,0,3,0,1.98
1763059439.3905554,95.74,9,58,49,1,4,0,2.01
1763059440.4001293,96.75,6,58,52,1,4,0,2.01
1763059441.415041,97.76,6,59,53,1,1,0,0.64
1763059442.4165504,98.76,6,59,53,2,0,0,1.31
1763059443.426221,99.77,7,60,53,2,0,0,1.38
1763059444.4267995,100.77,7,60,53,2,0,0,1.41
1763059445.4312165,101.78,4,60,56,3,0,0,1.41
1763059446.443584,102.79,3,60,57,1,0,0,0.04
1763059447.4521,103.80,3,60,57,0,0,0,0.11
1763059448.4683294,104.81,3,60,57,0,0,0,0.18
1763059449.4728935,105.82,5,62,57,0,0,0,0.18
1763059450.4772508,106.82,5,62,57,0,0,0,0.21
1763059451.4885006,107.84,3,62,59,1,1,0,0.21
1763059452.497441,108.84,2,62,60,1,0,0,0.64
1763059453.5083516,109.85,2,62,60,1,0,0,0.71
1763059454.5203218,110.86,2,62,60,1,0,0,0.78
1763059455.5326643,111.88,2,62,60,1,0,0,0.81
1763059456.5409327,112.89,1,62,61,1,0,0,0.81
1763059457.5588765,113.90,1,62,61,0,0,0,0.04
1763059458.5584753,114.90,1,62,61,0,0,0,0.10
1763059459.5682302,115.91,1,62,61,0,0,0,0.17
1763059460.5705326,116.92,2,63,61,0,0,0,0.21
1763059461.5805464,117.93,1,63,62,0,0,0,0.21
1763059462.5925066,118.94,2,64,62,1,0,0,0.63
1763059463.5996592,119.94,2,64,62,1,0,0,0.70
1763059464.6094172,120.95,3,65,62,1,0,0,0.77
1763059465.6107004,121.95,5,67,62,1,0,0,0.84
1763059466.6195798,122.96,6,68,62,1,0,0,0.90
1763059467.6278539,123.97,8,70,62,2,0,0,1.57
1763059468.629841,124.97,8,70,62,2,0,0,1.64
1763059469.636217,125.98,8,71,63,2,0,0,1.71
1763059470.64053,126.98,8,71,63,2,0,0,1.77
1763059471.6476293,127.99,7,71,64,3,0,0,2.44
1763059472.6495843,128.99,7,72,65,3,0,0,2.51
1763059473.6553743,130.00,6,73,67,3,0,0,2.58
1763059474.6690273,131.01,6,74,68,3,0,0,2.65
1763059475.684707,132.03,6,74,68,3,0,0,2.72
1763059476.6911333,133.04,7,75,68,3,2,0,2.76
1763059477.699253,134.05,7,75,68,4,2,1,2.76
1763059478.713834,135.06,6,75,69,2,2,0,1.23
1763059479.7213593,136.06,6,75,69,0,2,0,1.30
1763059480.7370586,137.08,8,77,69,0,2,0,1.36
1763059481.7362652,138.08,9,78,69,0,2,1,1.38
1763059482.744931,139.09,8,78,70,1,3,1,1.38
1763059483.7565484,140.10,5,78,73,2,0,0,1.25
1763059484.7647967,141.11,5,78,73,2,0,0,1.31
1763059485.7686172,142.11,5,78,73,2,0,0,1.38
1763059486.785386,143.13,6,79,73,2,0,0,1.45
1763059487.7927701,144.14,4,80,76,2,0,0,1.52
1763059488.8057911,145.15,4,80,76,2,0,0,1.58
1763059489.8140974,146.16,4,80,76,2,0,0,1.65
1763059490.8191817,147.16,4,80,76,2,0,0,1.72
1763059491.8296192,148.17,4,80,76,2,0,0,1.79
1763059492.8321285,149.17,4,80,76,2,0,0,1.85
1763059493.8423004,150.18,3,80,77,2,0,0,1.92
1763059498.5742388,1.01,0,0,0,0,0,0,0.07
1763059499.5841072,2.02,0,0,0,0,0,0,0.13
1763059500.5981798,3.03,0,0,0,0,0,0,0.20
1763059501.6052618,4.05,0,0,0,0,0,0,0.21
1763059502.6196322,5.06,0,0,0,0,0,0,0.21
1763059503.6361449,6.07,1,1,0,0,0,0,0.06
1763059504.648602,7.09,1,1,0,0,1,0,0.73
1763059505.6564856,8.09,1,1,0,0,1,0,0.80
1763059506.663435,9.10,2,2,0,0,1,0,0.81
1763059507.67364,10.11,2,2,0,0,2,0,0.81
1763059508.6883862,11.12,2,2,0,0,0,0,0.06
1763059509.695617,12.13,2,2,0,0,0,0,0.13
1763059510.7108808,13.15,2,2,0,0,0,0,0.20
1763059511.7205336,14.16,2,2,0,0,0,0,0.21
1763059512.7282875,15.17,1,2,1,0,0,0,0.21
1763059513.7423048,16.18,0,2,2,0,0,0,0.06
1763059514.748664,17.19,0,2,2,0,0,0,0.12
1763059515.7586806,18.20,0,2,2,0,0,0,0.19
1763059516.7647128,19.20,0,2,2,0,0,0,0.21
1763059517.7680614,20.21,0,2,2,0,0,0,0.21
1763059518.9755566,21.41,0,2,2,0,0,0,0.02
1763059519.9779704,22.41,0,2,2,0,0,0,0.09
1763059520.9892266,23.43,0,2,2,0,0,0,0.16
1763059521.9944787,24.43,0,2,2,0,0,0,0.21
1763059523.0035765,25.44,0,2,2,0,0,0,0.21
1763059524.0149155,26.45,0,2,2,0,0,0,0.02
1763059525.0225353,27.46,0,2,2,0,0,0,0.08
1763059526.0272832,28.46,0,2,2,0,0,0,0.15
1763059527.033482,29.47,0,2,2,0,0,0,0.21
1763059528.0348802,30.47,1,3,2,0,0,0,0.21
1763059529.0458539,31.48,1,3,2,1,0,0,0.61
1763059530.053014,32.49,1,3,2,1,0,0,0.68
1763059531.057061,33.49,1,3,2,1,0,0,0.75
1763059532.064666,34.50,2,4,2,1,0,0,0.82
1763059533.0778282,35.51,2,4,2,1,0,0,0.88
